ImageId,Label
2997,9
2998,0
2999,2
3000,3
3001,4
3002,0
3003,1
3004,0
3005,2
3006,8
3007,8
3008,9
3009,1
3010,0
3011,7
3012,0
3013,3
3014,7
3015,4
3016,8
3017,8
3018,4
3019,9
3020,3
3021,1
3022,4
3023,9
3024,8
3025,9
3026,9
3027,9
3028,4
3029,9
3030,7
3031,1
3032,9
3033,9
3034,5
3035,5
3036,4
3037,6
3038,7
3039,8
3040,0
3041,6
3042,4
3043,5
3044,4
3045,1
3046,4
3047,5
3048,8
3049,9
3050,6
3051,4
3052,4
3053,2
3054,8
3055,3
3056,9
3057,4
3058,3
3059,7
3060,2
3061,9
3062,6
3063,0
3064,7
3065,9
3066,8
3067,8
3068,3
3069,2
3070,8
3071,4
3072,7
3073,4
3074,9
3075,3
3076,3
3077,8
3078,9
3079,9
3080,1
3081,4
3082,8
3083,7
3084,2
3085,9
3086,9
3087,4
3088,1
3089,1
3090,5
3091,9
3092,4
3093,9
3094,3
3095,0
3096,6
3097,0
3098,2
3099,3
3100,8
3101,4
3102,3
3103,1
3104,4
3105,4
3106,8
3107,6
3108,1
3109,4
3110,2
3111,2
3112,2
3113,3
3114,1
3115,9
3116,6
3117,8
3118,2
3119,4
3120,0
3121,2
3122,9
3123,1
3124,0
3125,8
3126,4
3127,3
3128,7
3129,9
3130,9
3131,4
3132,4
3133,4
3134,4
3135,7
3136,4
3137,1
3138,4
3139,3
3140,2
3141,7
3142,4
3143,1
3144,9
3145,4
3146,3
3147,2
3148,7
3149,4
3150,1
3151,4
3152,5
3153,4
3154,1
3155,1
3156,1
3157,8
3158,8
3159,8
3160,1
3161,9
3162,0
3163,4
3164,1
3165,4
3166,3
3167,0
3168,0
3169,4
3170,9
3171,4
3172,4
3173,9
3174,3
3175,9
3176,4
3177,0
3178,1
3179,9
3180,4
3181,9
3182,0
3183,1
3184,0
3185,7
3186,4
3187,5
3188,3
3189,4
3190,0
3191,7
3192,8
3193,8
3194,0
3195,1
3196,5
3197,8
3198,4
3199,0
3200,7
3201,7
3202,3
3203,9
3204,7
3205,7
3206,7
3207,0
3208,4
3209,6
3210,2
3211,4
3212,3
3213,6
3214,9
3215,9
3216,8
3217,2
3218,9
3219,4
3220,5
3221,4
3222,9
3223,5
3224,9
3225,9
3226,2
3227,6
3228,4
3229,3
3230,3
3231,9
3232,9
3233,3
3234,9
3235,2
3236,8
3237,1
3238,9
3239,8
3240,6
3241,2
3242,9
3243,5
3244,0
3245,2
3246,2
3247,1
3248,9
3249,3
3250,2
3251,9
3252,9
3253,4
3254,4
3255,0
3256,4
3257,4
3258,4
3259,8
3260,2
3261,7
3262,9
3263,0
3264,2
3265,9
3266,9
3267,3
3268,1
3269,4
3270,1
3271,0
3272,1
3273,4
3274,1
3275,0
3276,7
3277,7
3278,1
3279,1
3280,8
3281,7
3282,4
3283,8
3284,8
3285,4
3286,4
3287,7
3288,1
3289,9
3290,7
3291,5
3292,0
3293,5
3294,9
3295,8
3296,5
3297,2
3298,4
3299,4
3300,2
3301,5
3302,1
3303,8
3304,2
3305,1
3306,3
3307,1
3308,9
3309,0
3310,4
3311,9
3312,1
3313,2
3314,1
3315,7
3316,4
3317,1
3318,8
3319,2
3320,6
3321,1
3322,8
3323,4
3324,9
3325,4
3326,3
3327,1
3328,8
3329,1
3330,4
3331,1
3332,5
3333,5
3334,6
3335,1
3336,8
3337,6
3338,7
3339,3
3340,4
3341,9
3342,4
3343,8
3344,9
3345,9
3346,4
3347,7
3348,2
3349,4
3350,1
3351,0
3352,3
3353,7
3354,3
3355,9
3356,1
3357,0
3358,9
3359,0
3360,2
3361,8
3362,5
3363,3
3364,4
3365,4
3366,8
3367,8
3368,4
3369,6
3370,6
3371,3
3372,9
3373,2
3374,7
3375,9
3376,6
3377,6
3378,8
3379,4
3380,8
3381,8
3382,2
3383,8
3384,0
3385,4
3386,8
3387,6
3388,8
3389,4
3390,7
3391,4
3392,1
3393,3
3394,9
3395,0
3396,1
3397,1
3398,9
3399,8
3400,9
3401,8
3402,3
3403,8
3404,1
3405,9
3406,1
3407,9
3408,1
3409,4
3410,1
3411,4
3412,2
3413,8
3414,7
3415,9
3416,0
3417,1
3418,9
3419,2
3420,8
3421,3
3422,8
3423,7
3424,1
3425,7
3426,2
3427,4
3428,6
3429,5
3430,3
3431,3
3432,9
3433,5
3434,6
3435,8
3436,7
3437,9
3438,7
3439,9
3440,9
3441,8
3442,1
3443,4
3444,8
3445,0
3446,4
3447,3
3448,0
3449,9
3450,2
3451,8
3452,4
3453,5
3454,0
3455,8
3456,3
3457,2
3458,4
3459,5
3460,8
3461,0
3462,3
3463,2
3464,8
3465,4
3466,1
3467,4
3468,1
3469,4
3470,8
3471,1
3472,3
3473,3
3474,4
3475,4
3476,4
3477,8
3478,7
3479,4
3480,7
3481,6
3482,9
3483,8
3484,9
3485,3
3486,0
3487,8
3488,8
3489,4
3490,1
3491,6
3492,9
3493,4
3494,1
3495,7
3496,8
3497,4
3498,2
3499,9
3500,9
3501,2
3502,7
3503,5
3504,8
3505,2
3506,4
3507,5
3508,2
3509,8
3510,4
3511,9
3512,0
3513,4
3514,9
3515,1
3516,0
3517,2
3518,3
3519,4
3520,8
3521,0
3522,7
3523,9
3524,6
3525,4
3526,3
3527,2
3528,8
3529,0
3530,3
3531,3
3532,7
3533,0
3534,4
3535,0
3536,3
3537,6
3538,4
3539,4
3540,9
3541,4
3542,8
3543,7
3544,0
3545,1
3546,1
3547,8
3548,9
3549,6
3550,7
3551,6
3552,1
3553,6
3554,1
3555,6
3556,8
3557,8
3558,9
3559,6
3560,2
3561,3
3562,9
3563,0
3564,7
3565,1
3566,8
3567,9
3568,1
3569,4
3570,3
3571,9
3572,8
3573,7
3574,9
3575,3
3576,4
3577,8
3578,7
3579,8
3580,7
3581,0
3582,4
3583,7
3584,3
3585,3
3586,8
3587,8
3588,8
3589,8
3590,4
3591,0
3592,2
3593,6
3594,6
3595,4
3596,6
3597,1
3598,9
3599,8
3600,9
3601,1
3602,8
3603,4
3604,1
3605,7
3606,9
3607,0
3608,0
3609,6
3610,2
3611,9
3612,2
3613,1
3614,2
3615,5
3616,0
3617,1
3618,7
3619,3
3620,8
3621,7
3622,8
3623,1
3624,6
3625,1
3626,9
3627,6
3628,7
3629,8
3630,4
3631,6
3632,2
3633,4
3634,0
3635,2
3636,8
3637,0
3638,1
3639,5
3640,8
3641,8
3642,1
3643,9
3644,7
3645,1
3646,4
3647,8
3648,7
3649,9
3650,4
3651,9
3652,4
3653,4
3654,6
3655,9
3656,5
3657,6
3658,2
3659,9
3660,9
3661,8
3662,6
3663,4
3664,8
3665,3
3666,3
3667,4
3668,9
3669,9
3670,9
3671,2
3672,0
3673,0
3674,7
3675,9
3676,7
3677,7
3678,8
3679,0
3680,9
3681,7
3682,4
3683,3
3684,2
3685,0
3686,1
3687,3
3688,2
3689,5
3690,3
3691,7
3692,3
3693,4
3694,4
3695,9
3696,8
3697,4
3698,3
3699,7
3700,7
3701,6
3702,1
3703,0
3704,2
3705,8
3706,4
3707,7
3708,6
3709,5
3710,4
3711,9
3712,6
3713,7
3714,1
3715,9
3716,2
3717,8
3718,9
3719,8
3720,6
3721,1
3722,8
3723,3
3724,9
3725,8
3726,0
3727,3
3728,1
3729,7
3730,9
3731,8
3732,3
3733,3
3734,8
3735,2
3736,5
3737,1
3738,9
3739,7
3740,5
3741,1
3742,4
3743,4
3744,4
3745,8
3746,6
3747,7
3748,9
3749,6
3750,9
3751,4
3752,1
3753,4
3754,2
3755,1
3756,5
3757,9
3758,3
3759,2
3760,4
3761,3
3762,4
3763,2
3764,6
3765,9
3766,9
3767,5
3768,9
3769,4
3770,2
3771,1
3772,0
3773,5
3774,4
3775,1
3776,6
3777,9
3778,6
3779,5
3780,8
3781,2
3782,3
3783,5
3784,9
3785,4
3786,7
3787,8
3788,3
3789,8
3790,9
3791,4
3792,7
3793,4
3794,8
3795,3
3796,4
3797,8
3798,7
3799,3
3800,3
3801,1
3802,4
3803,5
3804,8
3805,0
3806,6
3807,4
3808,8
3809,1
3810,9
3811,4
3812,2
3813,7
3814,8
3815,9
3816,0
3817,9
3818,1
3819,5
3820,0
3821,6
3822,9
3823,0
3824,8
3825,4
3826,9
3827,3
3828,0
3829,4
3830,1
3831,9
3832,6
3833,3
3834,4
3835,5
3836,2
3837,2
3838,2
3839,3
3840,8
3841,9
3842,2
3843,8
3844,3
3845,8
3846,2
3847,2
3848,4
3849,9
3850,8
3851,4
3852,4
3853,0
3854,8
3855,3
3856,7
3857,9
3858,9
3859,6
3860,9
3861,1
3862,0
3863,4
3864,4
3865,2
3866,0
3867,3
3868,2
3869,0
3870,8
3871,3
3872,6
3873,1
3874,8
3875,5
3876,1
3877,4
3878,5
3879,9
3880,6
3881,7
3882,4
3883,8
3884,0
3885,3
3886,4
3887,9
3888,1
3889,4
3890,2
3891,0
3892,8
3893,3
3894,0
3895,1
3896,8
3897,0
3898,8
3899,6
3900,0
3901,4
3902,6
3903,4
3904,0
3905,0
3906,1
3907,7
3908,0
3909,6
3910,3
3911,8
3912,2
3913,4
3914,8
3915,6
3916,9
3917,6
3918,7
3919,3
3920,0
3921,2
3922,9
3923,4
3924,4
3925,3
3926,1
3927,8
3928,2
3929,3
3930,1
3931,6
3932,4
3933,1
3934,4
3935,0
3936,0
3937,4
3938,9
3939,1
3940,1
3941,0
3942,8
3943,9
3944,4
3945,4
3946,0
3947,8
3948,4
3949,3
3950,9
3951,4
3952,9
3953,8
3954,0
3955,9
3956,9
3957,9
3958,6
3959,1
3960,1
3961,8
3962,1
3963,4
3964,4
3965,8
3966,8
3967,5
3968,0
3969,9
3970,0
3971,1
3972,1
3973,4
3974,4
3975,9
3976,4
3977,8
3978,8
3979,9
3980,6
3981,4
3982,3
3983,0
3984,1
3985,8
3986,3
3987,6
3988,9
3989,4
3990,9
3991,4
3992,1
3993,4
3994,4
3995,4
3996,2
3997,7
3998,7
3999,4
4000,6
4001,0
4002,7
4003,4
4004,1
4005,9
4006,1
4007,8
4008,7
4009,7
4010,9
4011,8
4012,3
4013,9
4014,1
4015,8
4016,4
4017,3
4018,8
4019,9
4020,9
4021,6
4022,1
4023,4
4024,0
4025,4
4026,3
4027,4
4028,6
4029,6
4030,4
4031,7
4032,9
4033,4
4034,7
4035,6
4036,4
4037,4
4038,6
4039,8
4040,4
4041,1
4042,4
4043,4
4044,8
4045,7
4046,3
4047,9
4048,7
4049,7
4050,7
4051,3
4052,5
4053,6
4054,9
4055,3
4056,7
4057,9
4058,9
4059,3
4060,9
4061,8
4062,4
4063,1
4064,7
4065,2
4066,4
4067,4
4068,4
4069,5
4070,3
4071,8
4072,4
4073,0
4074,6
4075,1
4076,9
4077,2
4078,4
4079,9
4080,9
4081,6
4082,3
4083,1
4084,4
4085,7
4086,3
4087,9
4088,3
4089,9
4090,8
4091,0
4092,9
4093,8
4094,9
4095,3
4096,8
4097,3
4098,5
4099,7
4100,4
4101,2
4102,0
4103,5
4104,1
4105,1
4106,4
4107,9
4108,5
4109,0
4110,8
4111,4
4112,0
4113,8
4114,3
4115,5
4116,2
4117,1
4118,7
4119,0
4120,7
4121,5
4122,1
4123,9
4124,7
4125,9
4126,9
4127,8
4128,4
4129,1
4130,9
4131,9
4132,5
4133,9
4134,9
4135,7
4136,4
4137,7
4138,9
4139,9
4140,1
4141,1
4142,4
4143,2
4144,0
4145,3
4146,7
4147,7
4148,8
4149,4
4150,9
4151,0
4152,4
4153,1
4154,1
4155,9
4156,9
4157,8
4158,0
4159,9
4160,7
4161,9
4162,2
4163,9
4164,7
4165,1
4166,4
4167,3
4168,0
4169,4
4170,3
4171,9
4172,8
4173,7
4174,7
4175,6
4176,1
4177,7
4178,9
4179,8
4180,9
4181,8
4182,3
4183,2
4184,5
4185,8
4186,5
4187,9
4188,9
4189,1
4190,1
4191,1
4192,4
4193,0
4194,9
4195,0
4196,8
4197,9
4198,3
4199,1
4200,8
4201,1
4202,4
4203,4
4204,4
4205,1
4206,8
4207,6
4208,1
4209,0
4210,6
4211,8
4212,3
4213,4
4214,7
4215,4
4216,2
4217,2
4218,8
4219,5
4220,9
4221,6
4222,2
4223,0
4224,3
4225,0
4226,9
4227,3
4228,8
4229,4
4230,4
4231,3
4232,6
4233,8
4234,4
4235,1
4236,8
4237,3
4238,3
4239,0
4240,0
4241,1
4242,7
4243,9
4244,1
4245,6
4246,9
4247,4
4248,0
4249,3
4250,9
4251,4
4252,0
4253,4
4254,8
4255,1
4256,0
4257,7
4258,0
4259,4
4260,1
4261,4
4262,3
4263,3
4264,1
4265,4
4266,6
4267,3
4268,8
4269,4
4270,6
4271,4
4272,9
4273,9
4274,1
4275,7
4276,9
4277,9
4278,9
4279,9
4280,9
4281,9
4282,2
4283,3
4284,9
4285,7
4286,3
4287,4
4288,9
4289,4
4290,8
4291,6
4292,4
4293,4
4294,9
4295,9
4296,7
4297,3
4298,4
4299,9
4300,9
4301,1
4302,8
4303,8
4304,6
4305,4
4306,1
4307,6
4308,4
4309,2
4310,1
4311,1
4312,3
4313,7
4314,2
4315,7
4316,1
4317,2
4318,2
4319,7
4320,9
4321,0
4322,9
4323,9
4324,4
4325,1
4326,3
4327,2
4328,3
4329,4
4330,7
4331,8
4332,2
4333,7
4334,2
4335,2
4336,0
4337,4
4338,0
4339,3
4340,4
4341,4
4342,4
4343,7
4344,8
4345,9
4346,4
4347,8
4348,9
4349,6
4350,3
4351,8
4352,6
4353,5
4354,1
4355,1
4356,8
4357,6
4358,1
4359,3
4360,4
4361,3
4362,7
4363,9
4364,0
4365,6
4366,1
4367,3
4368,3
4369,8
4370,4
4371,9
4372,9
4373,6
4374,9
4375,4
4376,4
4377,1
4378,9
4379,8
4380,7
4381,4
4382,4
4383,0
4384,0
4385,4
4386,4
4387,9
4388,9
4389,6
4390,9
4391,9
4392,0
4393,4
4394,4
4395,2
4396,2
4397,2
4398,7
4399,2
4400,6
4401,3
4402,0
4403,4
4404,0
4405,4
4406,3
4407,6
4408,1
4409,3
4410,1
4411,5
4412,1
4413,9
4414,4
4415,4
4416,4
4417,4
4418,2
4419,8
4420,3
4421,4
4422,4
4423,8
4424,3
4425,3
4426,7
4427,9
4428,4
4429,7
4430,2
4431,9
4432,1
4433,6
4434,7
4435,1
4436,1
4437,4
4438,4
4439,8
4440,9
4441,9
4442,6
4443,8
4444,0
4445,4
4446,2
4447,8
4448,1
4449,1
4450,2
4451,9
4452,8
4453,0
4454,5
4455,3
4456,6
4457,9
4458,0
4459,9
4460,1
4461,9
4462,4
4463,9
4464,9
4465,8
4466,4
4467,1
4468,0
4469,9
4470,8
4471,8
4472,3
4473,3
4474,7
4475,0
4476,8
4477,3
4478,7
4479,3
4480,9
4481,9
4482,9
4483,0
4484,0
4485,1
4486,4
4487,9
4488,7
4489,9
4490,1
4491,2
4492,4
4493,8
4494,4
4495,5
4496,8
4497,8
4498,9
4499,2
4500,1
4501,3
4502,2
4503,0
4504,4
4505,8
4506,3
4507,8
4508,2
4509,9
4510,2
4511,4
4512,9
4513,7
4514,9
4515,2
4516,4
4517,1
4518,3
4519,2
4520,4
4521,6
4522,9
4523,3
4524,0
4525,7
4526,4
4527,8
4528,7
4529,6
4530,9
4531,8
4532,4
4533,4
4534,0
4535,4
4536,2
4537,0
4538,3
4539,8
4540,8
4541,8
4542,6
4543,1
4544,1
4545,9
4546,0
4547,1
4548,7
4549,8
4550,9
4551,4
4552,9
4553,0
4554,1
4555,7
4556,6
4557,2
4558,4
4559,6
4560,4
4561,7
4562,1
4563,7
4564,0
4565,8
4566,1
4567,1
4568,9
4569,7
4570,2
4571,9
4572,4
4573,0
4574,0
4575,9
4576,4
4577,1
4578,7
4579,1
4580,1
4581,7
4582,0
4583,1
4584,4
4585,4
4586,1
4587,1
4588,1
4589,9
4590,9
4591,9
4592,9
4593,5
4594,8
4595,7
4596,5
4597,1
4598,8
4599,4
4600,1
4601,9
4602,8
4603,4
4604,9
4605,9
4606,9
4607,4
4608,3
4609,0
4610,2
4611,7
4612,9
4613,0
4614,4
4615,1
4616,9
4617,4
4618,4
4619,1
4620,7
4621,1
4622,3
4623,7
4624,2
4625,7
4626,3
4627,9
4628,9
4629,3
4630,0
4631,6
4632,4
4633,5
4634,4
4635,4
4636,9
4637,8
4638,0
4639,3
4640,7
4641,7
4642,4
4643,1
4644,0
4645,4
4646,0
4647,9
4648,0
4649,9
4650,2
4651,8
4652,3
4653,1
4654,5
4655,8
4656,1
4657,1
4658,9
4659,2
4660,5
4661,4
4662,9
4663,9
4664,9
4665,4
4666,4
4667,4
4668,4
4669,8
4670,6
4671,6
4672,9
4673,4
4674,4
4675,5
4676,8
4677,9
4678,9
4679,8
4680,4
4681,3
4682,4
4683,9
4684,1
4685,9
4686,3
4687,1
4688,0
4689,9
4690,0
4691,3
4692,3
4693,4
4694,2
4695,7
4696,9
4697,3
4698,3
4699,1
4700,7
4701,4
4702,7
4703,8
4704,8
4705,0
4706,2
4707,5
4708,8
4709,8
4710,6
4711,8
4712,8
4713,5
4714,4
4715,0
4716,9
4717,7
4718,2
4719,9
4720,8
4721,4
4722,2
4723,7
4724,1
4725,1
4726,3
4727,1
4728,6
4729,0
4730,0
4731,8
4732,6
4733,1
4734,3
4735,8
4736,1
4737,4
4738,9
4739,6
4740,1
4741,8
4742,8
4743,0
4744,1
4745,1
4746,8
4747,4
4748,9
4749,0
4750,9
4751,1
4752,7
4753,4
4754,2
4755,3
4756,1
4757,2
4758,2
4759,2
4760,3
4761,9
4762,3
4763,7
4764,7
4765,8
4766,4
4767,4
4768,6
4769,5
4770,3
4771,9
4772,8
4773,7
4774,2
4775,6
4776,5
4777,1
4778,5
4779,7
4780,9
4781,7
4782,9
4783,9
4784,0
4785,5
4786,0
4787,9
4788,4
4789,3
4790,6
4791,4
4792,0
4793,1
4794,4
4795,4
4796,4
4797,0
4798,9
4799,4
4800,2
4801,9
4802,3
4803,4
4804,0
4805,2
4806,7
4807,9
4808,9
4809,8
4810,0
4811,1
4812,2
4813,8
4814,9
4815,8
4816,8
4817,4
4818,8
4819,2
4820,1
4821,9
4822,1
4823,9
4824,1
4825,8
4826,1
4827,1
4828,4
4829,4
4830,4
4831,4
4832,9
4833,4
4834,4
4835,4
4836,1
4837,9
4838,1
4839,0
4840,9
4841,8
4842,3
4843,7
4844,4
4845,6
4846,0
4847,4
4848,0
4849,2
4850,9
4851,3
4852,9
4853,0
4854,1
4855,9
4856,8
4857,7
4858,8
4859,2
4860,0
4861,1
4862,1
4863,4
4864,7
4865,4
4866,3
4867,3
4868,1
4869,8
4870,1
4871,4
4872,7
4873,9
4874,3
4875,4
4876,4
4877,4
4878,9
4879,8
4880,4
4881,8
4882,2
4883,8
4884,9
4885,6
4886,6
4887,4
4888,2
4889,9
4890,3
4891,9
4892,4
4893,4
4894,0
4895,2
4896,2
4897,9
4898,0
4899,7
4900,4
4901,4
4902,2
4903,2
4904,5
4905,2
4906,9
4907,7
4908,0
4909,5
4910,8
4911,8
4912,0
4913,4
4914,7
4915,4
4916,5
4917,1
4918,9
4919,1
4920,6
4921,9
4922,3
4923,1
4924,9
4925,0
4926,9
4927,4
4928,4
4929,7
4930,7
4931,1
4932,0
4933,9
4934,2
4935,4
4936,4
4937,0
4938,7
4939,4
4940,4
4941,8
4942,0
4943,5
4944,9
4945,1
4946,2
4947,1
4948,3
4949,2
4950,4
4951,9
4952,2
4953,4
4954,5
4955,7
4956,0
4957,5
4958,0
4959,4
4960,2
4961,3
4962,0
4963,4
4964,2
4965,0
4966,8
4967,8
4968,2
4969,8
4970,6
4971,3
4972,4
4973,3
4974,8
4975,0
4976,2
4977,4
4978,9
4979,4
4980,4
4981,0
4982,7
4983,0
4984,4
4985,8
4986,9
4987,2
4988,2
4989,2
4990,0
4991,0
4992,4
4993,7
4994,7
4995,3
4996,4
4997,9
4998,2
4999,4
5000,9
5001,1
5002,2
5003,4
5004,1
5005,9
5006,2
5007,9
5008,0
5009,9
5010,3
5011,0
5012,8
5013,3
5014,0
5015,6
5016,7
5017,6
5018,9
5019,9
5020,9
5021,7
5022,8
5023,0
5024,7
5025,4
5026,9
5027,8
5028,2
5029,3
5030,4
5031,4
5032,9
5033,8
5034,7
5035,0
5036,4
5037,7
5038,9
5039,2
5040,4
5041,8
5042,8
5043,6
5044,9
5045,0
5046,6
5047,8
5048,3
5049,4
5050,4
5051,2
5052,3
5053,9
5054,8
5055,7
5056,1
5057,5
5058,9
5059,4
5060,1
5061,1
5062,9
5063,7
5064,4
5065,7
5066,4
5067,1
5068,4
5069,5
5070,9
5071,6
5072,2
5073,6
5074,8
5075,7
5076,9
5077,8
5078,6
5079,8
5080,2
5081,4
5082,9
5083,4
5084,4
5085,8
5086,0
5087,6
5088,4
5089,1
5090,9
5091,0
5092,4
5093,7
5094,8
5095,2
5096,1
5097,4
5098,4
5099,9
5100,3
5101,9
5102,7
5103,9
5104,4
5105,1
5106,0
5107,2
5108,4
5109,9
5110,4
5111,1
5112,1
5113,7
5114,4
5115,8
5116,4
5117,2
5118,9
5119,8
5120,4
5121,2
5122,6
5123,1
5124,4
5125,9
5126,9
5127,4
5128,4
5129,6
5130,0
5131,3
5132,1
5133,3
5134,3
5135,7
5136,3
5137,7
5138,7
5139,9
5140,4
5141,3
5142,7
5143,2
5144,3
5145,9
5146,0
5147,1
5148,4
5149,1
5150,0
5151,4
5152,9
5153,2
5154,9
5155,1
5156,6
5157,6
5158,8
5159,4
5160,4
5161,4
5162,2
5163,4
5164,8
5165,7
5166,8
5167,9
5168,4
5169,2
5170,4
5171,8
5172,5
5173,6
5174,5
5175,3
5176,2
5177,4
5178,3
5179,9
5180,6
5181,0
5182,1
5183,4
5184,3
5185,3
5186,4
5187,3
5188,4
5189,5
5190,3
5191,9
5192,8
5193,5
5194,6
5195,8
5196,9
5197,7
5198,6
5199,8
5200,3
5201,7
5202,8
5203,1
5204,6
5205,5
5206,3
5207,9
5208,1
5209,4
5210,2
5211,9
5212,0
5213,8
5214,4
5215,8
5216,9
5217,7
5218,4
5219,5
5220,8
5221,2
5222,4
5223,4
5224,4
5225,8
5226,2
5227,4
5228,9
5229,8
5230,1
5231,8
5232,4
5233,0
5234,4
5235,4
5236,4
5237,4
5238,3
5239,7
5240,3
5241,1
5242,7
5243,7
5244,5
5245,7
5246,3
5247,8
5248,6
5249,0
5250,9
5251,0
5252,9
5253,8
5254,0
5255,4
5256,6
5257,8
5258,4
5259,4
5260,7
5261,4
5262,0
5263,4
5264,0
5265,8
5266,4
5267,4
5268,9
5269,2
5270,3
5271,8
5272,7
5273,5
5274,3
5275,0
5276,9
5277,9
5278,2
5279,8
5280,7
5281,9
5282,1
5283,9
5284,3
5285,4
5286,1
5287,2
5288,1
5289,1
5290,9
5291,8
5292,3
5293,8
5294,5
5295,9
5296,9
5297,1
5298,9
5299,1
5300,7
5301,9
5302,4
5303,4
5304,8
5305,7
5306,5
5307,4
5308,9
5309,8
5310,0
5311,9
5312,4
5313,8
5314,8
5315,4
5316,1
5317,2
5318,8
5319,2
5320,3
5321,9
5322,9
5323,2
5324,7
5325,1
5326,3
5327,2
5328,7
5329,1
5330,0
5331,8
5332,3
5333,3
5334,4
5335,8
5336,9
5337,9
5338,6
5339,0
5340,8
5341,8
5342,0
5343,4
5344,7
5345,4
5346,2
5347,1
5348,1
5349,2
5350,0
5351,3
5352,6
5353,1
5354,1
5355,8
5356,2
5357,1
5358,3
5359,4
5360,1
5361,7
5362,9
5363,1
5364,7
5365,3
5366,6
5367,2
5368,4
5369,8
5370,1
5371,7
5372,5
5373,1
5374,9
5375,3
5376,9
5377,9
5378,0
5379,0
5380,5
5381,8
5382,5
5383,7
5384,0
5385,0
5386,4
5387,4
5388,5
5389,4
5390,8
5391,2
5392,2
5393,8
5394,8
5395,4
5396,9
5397,4
5398,4
5399,9
5400,5
5401,7
5402,1
5403,8
5404,7
5405,9
5406,4
5407,1
5408,9
5409,5
5410,6
5411,1
5412,7
5413,9
5414,2
5415,8
5416,9
5417,4
5418,3
5419,4
5420,4
5421,8
5422,6
5423,3
5424,8
5425,4
5426,7
5427,4
5428,6
5429,4
5430,2
5431,8
5432,8
5433,9
5434,5
5435,1
5436,9
5437,8
5438,5
5439,6
5440,3
5441,7
5442,8
5443,6
5444,3
5445,7
5446,7
5447,1
5448,7
5449,5
5450,6
5451,8
5452,3
5453,2
5454,8
5455,9
5456,9
5457,1
5458,1
5459,8
5460,0
5461,7
5462,3
5463,9
5464,9
5465,7
5466,9
5467,1
5468,1
5469,3
5470,0
5471,5
5472,9
5473,9
5474,9
5475,4
5476,8
5477,9
5478,8
5479,1
5480,9
5481,4
5482,6
5483,7
5484,9
5485,6
5486,7
5487,1
5488,3
5489,8
5490,8
5491,2
5492,6
5493,5
5494,7
5495,3
5496,7
5497,8
5498,3
5499,2
5500,4
5501,4
5502,1
5503,2
5504,4
5505,3
5506,1
5507,4
5508,8
5509,4
5510,1
5511,9
5512,4
5513,4
5514,6
5515,1
5516,4
5517,1
5518,9
5519,7
5520,3
5521,9
5522,1
5523,8
5524,8
5525,3
5526,9
5527,9
5528,6
5529,4
5530,7
5531,9
5532,9
5533,2
5534,1
5535,4
5536,6
5537,4
5538,4
5539,4
5540,6
5541,7
5542,8
5543,9
5544,4
5545,3
5546,8
5547,7
5548,8
5549,0
5550,3
5551,4
5552,8
5553,3
5554,2
5555,4
5556,9
5557,9
5558,0
5559,4
5560,4
5561,0
5562,2
5563,5
5564,1
5565,9
5566,4
5567,9
5568,9
5569,3
5570,6
5571,9
5572,3
5573,2
5574,6
5575,7
5576,0
5577,9
5578,0
5579,7
5580,7
5581,7
5582,4
5583,4
5584,8
5585,3
5586,9
5587,8
5588,2
5589,9
5590,8
5591,9
5592,4
5593,8
5594,7
5595,8
5596,9
5597,0
5598,1
5599,9
5600,0
5601,4
5602,4
5603,9
5604,4
5605,2
5606,6
5607,9
5608,1
5609,3
5610,0
5611,8
5612,7
5613,8
5614,3
5615,7
5616,1
5617,7
5618,7
5619,1
5620,2
5621,5
5622,4
5623,9
5624,8
5625,4
5626,4
5627,6
5628,9
5629,6
5630,3
5631,4
5632,5
5633,4
5634,8
5635,9
5636,2
5637,3
5638,7
5639,4
5640,7
5641,3
5642,1
5643,0
5644,4
5645,4
5646,8
5647,9
5648,3
5649,4
5650,9
5651,9
5652,5
5653,7
5654,4
5655,8
5656,1
5657,8
5658,7
5659,8
5660,9
5661,1
5662,4
5663,6
5664,0
5665,4
5666,9
5667,4
5668,5
5669,5
5670,4
5671,1
5672,1
5673,1
5674,4
5675,4
5676,3
5677,4
5678,1
5679,9
5680,4
5681,4
5682,4
5683,7
5684,1
5685,1
5686,4
5687,2
5688,9
5689,8
5690,2
5691,1
5692,4
5693,0
5694,4
5695,1
5696,7
5697,3
5698,4
5699,7
5700,3
5701,0
5702,0
5703,3
5704,1
5705,9
5706,1
5707,9
5708,4
5709,4
5710,7
5711,5
5712,9
5713,6
5714,9
5715,4
5716,4
5717,8
5718,4
5719,1
5720,4
5721,1
5722,8
5723,5
5724,8
5725,9
5726,3
5727,2
5728,9
5729,9
5730,9
5731,8
5732,8
5733,4
5734,4
5735,4
5736,4
5737,2
5738,7
5739,4
5740,2
5741,4
5742,2
5743,9
5744,2
5745,2
5746,3
5747,0
5748,9
5749,7
5750,0
5751,0
5752,4
5753,0
5754,4
5755,8
5756,8
5757,9
5758,7
5759,7
5760,9
5761,9
5762,9
5763,6
5764,3
5765,7
5766,8
5767,2
5768,8
5769,8
5770,4
5771,1
5772,6
5773,7
5774,3
5775,0
5776,9
5777,4
5778,1
5779,4
5780,7
5781,9
5782,9
5783,9
5784,7
5785,2
5786,0
5787,2
5788,3
5789,6
5790,2
5791,2
5792,1
5793,4
5794,9
